lho sudah bukti sidang mk yang live kadrun bukti adil itu s idan g mk cont ohnya lagi2 kalo kalah kadrun munafik nggak percaya adil inget tagar goblok kadrun inaelec;negatif
capresnya puan gp prabowo siapa politik bungkus agama bang kamu jug a ba kalan jij ik kah kalau o nyata;negatif
airlangga hartarto puan maharani prabowo subianto pegang kunci partai masingmasing;positif
p prabowo subianto bukti sukses pencak silat p sandiaga uno hobi olahraga p eric tohir alam tangan klub o raga duni a b rat u tisa sukses datang sty;positif
sakit tidak diinjek injek prabowo;negatif
menteri tahan;negatif
mantap saya tidak milih prabowo;positif
ayo masyarakat indonesia dukung prabowo prabowosandiagamenang;positif
moga alloh swt buka mata hati petinggi gerindra khusus prabowo hal pilih gubernur jakarta aamii n ya a robbal aalamiin;positif
moga alloh swt buka mata hati petinggi gerindra khusus prabowo hal k etik a pilih an gubern ur jakarta aamiin yaa robbal aalamiin;positif
prabowo;positif
hari kaum perempuan komunitas emakemak wira usaha kabupaten situbondo dukung sepenuh hati ba prabowo s ubianto d alam pilpres bukti kerja  bunda irma astutik mending prabowo;negatif
survei lsp elektabilitas prabowo atas;positif
nyoblos prabowo pilpres;positif
tapi kepo akun anies ;negatif
ceramah masjid deket rumah acara maulid nabi agenda presiden anies pulang rumah iring warga jak arta;positif
nila jaman ahok korupsi rajalela terus benah anies;negatif
uang negara gelontor ahok citra ya tambah anies salur untu k la in;positif
anies baswedan resmi purna tugas 16 oktiber 2022 akhir kesan kepala dina s coxljaw yupct;positif
ngerasain gubernur dki hebat beliau 2 gubernur banyak kecewa terima kasih anies;negatif
anies cocok kerja salon tukang rias pengantin;positif
saya ganti anies mampu saya bawah anies mohon bimbing kalo melen ceng jewer aj a;negatif
pagi anies baswedan gelar acara pisah warga dki jakarta balai kota;negatif
anies cocok dosen;positif
salam anies;positif
goblok yang baca anies analisis dona g lapor p ertanggungjawaban selenggara acara;positif
bikin pergub gusur ahok gusur pertamina ttd usul tari pergub anies alhamdulillah ani es terpancin g;negatif
tau mana karya seni ala orang spt anies d i ja kan cap res dim a akal sehat;negatif
rugi banget anies layanin sampah tolol do macem kamu ;negatif
s asdem emokrat pksejahtera cocok pake banget lantik sumpah keluar pres henti tota;positif
yusron had tauhid 15371 warga antre foto halte hi resmi anies;positif
pek cawapres anies 18 parpol lolos verifikasi administrasi;negatif
waris anies baswedan 5 pimpin jakarta wujud adil sosial via anies gratis pa jak untuk rs da n sekolah anies jakarta aniesbaswedan anies baswedan;positif
yusron had tauhid 15371 warga antre foto halte hi resmi anies;positif
ken ketawa ;positif
g kalau lihat rambut putri nya sih ikal banget sudah lihat belum bgmn cantik putri nya pk anies;positif
janji kampanye anies yang demo situ paham;positif
baca mas anies prestasi skrg serba balik ;positif
tapi kepo akun anies;negatif
elegan banget nuduh istri selingkuh terus kawin in ajudan tidak bayang anies yang laku buat tapi tidak orang yang cerdas etika gentleman;positif
tampak laku makhluk kutuk kafir kerap jelek reputasi anies;negatif
kalo dki musim hujan banjir gubernur usaha kurang banjir per ti n ormalisas i sungai keruk lumpur sungai anies usaha ngeruk lumpur sungai aja gugat warga;negatif
rangkai acara lepas aniesariza balai kota dki;negatif
paham mas anies;positif
jakarta darurat polusi gubernur anies baswedan sahkan pergub udara bersih cepat tandatangani petisi le wat gid;negatif
dosa anies sudah tutup d osan ya sudah tutup orang2 yang maki maki mrka yang mnuduh bagai ikut dajjalhidup;negatif
contoh anies pimpin yang amanahkalo yang tidak amanah mah kabur;positif
anies ya ratus milyar amblas bangun yang tidak manfaat;positif
musium yang ancol sudah selesai colek;negatif
anies ngaco bener banjir australia;negatif
rawan anies baswedan garut gerak aktif pasang spanduk;positif
parameter prestasi bukti portofolio anies tidak ragu coba kandidat cek portofoli onya;negatif
tidak nyambung bahas anies brave yang bilang kalo twit lura h it u p enjabaran lebar jelas gitu doang;negatif
indonesia panggil 70 nasi tumpeng yogyakarta anies sukses pimpin jakarta;positif
cek cek cek n ricek anies baswedan the best;positif
emang anies ngapain aja;positif
tidak anies resmiin pos ronda;positif
pilih anies;positif
anies cocok tidak tuhan;positif
anies mantap pimpin ideal terima demo kabur  cocok aniespres iden ri2024;positif
foto potret capai anies baswedan 5 bangun jakarta;positif
lucu banget wkwkwkwkk sudah protes ampe teriak teriak eh tanya sudah bahas untung anies c uma ngomong r ileks ril eks wkwkwkwk protes w ketawa ya wkwkwk;negatif
siap acara tasyakur purna tugas gubernur dki jakarta anies rasyid baswedan balai kota dki jakarta  srr;positif
barakallah tim tgupp dki ku rasa dki yang alhamdulillah bawah pimpin anies sal ah s atu yang te rbaik adl h tj jaklingko nya ;positif
dukung anies bisa kaya gin ya;positif
tugas kamu jual ngapain jual anies poles pake bedak tebel 1meter anies tetep b uruk rupa;positif
ya puas jaman anies air limpah gratis ;positif
terima kasih anies riza puas dengan hasil kerja dua moga lanjut dengan jabat gube rnur lanjut nya;positif
ikan sarden ikan sepat anies presiden ruhut rapat;positif
ekseskusinya pas pp mendklarasikan dukung pecapresan anies ormas kalu tidak dokontrol ngeri landreform al a2 p ki h idup ;positif
mo dukung joko anies iwan bule bu puan kalo bisa menc aci maki mak a sampah adab;negatif
anies boneka yapto kuasa rebut rumah wanda wanda hamidah gugat wali kota jakarta pusatsoal eksekusi ru mah;positif
level anies emang camat sudirman thamrin;positif
atur nya bikin ahok yang demo anies otak kamu kudis ya;negatif
kalo beneranditunggu ketemu fans gub anies yang pisah;positif
anies pimpin ngawur tanda tangan baca;positif
keren anies berani ngedatengin demo duduk dengar aspirasi ;positif
terimakasih anies;positif
to de poin aj boss dukung anies tidak muter2 gerombol usak partai akr obat prib adi;negatif
otak anies baswedan capres favorit indonesia lebih pua n ganjar prabowo dll politis cerdas sudut pandang ;positif
mikirin anies bong makasih ya nama anies baswedan kibar pu n te rlewat ta npa diseb ut nama anies ;positif
acara pamit anies baswedan pusat kantor balai kota jakarta hindar jalanjalan 5ad;positif
kalo jatuh anies ya pakai otak kali biar tidak dungu rakyat tau maju ja kart a sudah sep erti;negatif
kalau si demo kompetensi kapabiliti ky ya jadi kemarin anies yang ditanya2 kalo sbali knya bgmana;positif
;positif
sukses raih dasar kerja amanah yang tulus target yang dib utuh b erkolabor asi hasil bagus bangga dengan semangat raih sukses moga anies;positif
ngawur otak kamu karena anies sudah stop ya hhh;negatif
nemuin demo citra tinggal lagi lengos jadi kalo tuntut ya pjgubernur yang sebenarn ya anies gamau nerima warga tradisi morning doorstop ahok tidak anies;negatif
asn pemprop dki puji gubernur anies asn gantung pimpin arah anies terma suk hasil memenej s ehingga produktivitas asn dki optimal;positif
si salah anies mbak;negatif
gapapalanjut terus39 okanies;positif
acara pisah anies lokasi;negatif
bener anies baswedan hapus apa tulis media sosi al meng hapus malu;negatif
jilat pantat anies biar kenyang;negatif
warga undang acara pisah anies baswedan riza patria balai kota;negatif
makassar for anies baswedan 2024 luarbiasa pagi;negatif
anies politik identitas tukang ngibul jilat dusta;negatif
bang anies baswedan intelektual its the best maaf jangan singkat elok baca;positif
bangun siopa anies ya;positif
video indah jabat anies yang saji anies sempat b elia u melaya ni wargan ya yang demo rendah hati loviu anies;negatif
tinggal lanjutin prestasi anies;positif
ya allah mohon ridhomu anies pimpin negeri 2024 hidup rakyat dpt atas rukun an a ntar suku kemimpinan anies indonesia lbh ;positif
teeima kasih anies lan jutk an;negatif
janji politik bareng niat laksana sesuai amanah yang tulus ca pres anies yang sudah bukti amanah yang tulus dpt percaya insyaallah rakyat pilih menang an;positif
program bodoh bodoh tipu anies buset indonesiacerdas;positif
tidak anies wanda rumah;positif
mas arief poyuono bayar gencar fitnah anies keluarga butuh makan m as;negatif
rawan 5 anies baswedan pimpin jakarta konflik agama;negatif
orang jawa pilih anies;positif
no comment bravo anies presiden ri 20242029 ;positif
terima kasih anies baswedan ;positif
wkakaka nenek goblok suka banget kamu jilat si anies;negatif
gasah pakai surpa surpailo orang yng kecewa dng prabowo lari calon yng dukung jokowi yng tugas par tai pdip itulogik a simpely ya labuh anies yng usung nasdem agama juga kondisi dengan;positif
anies presiden ri 2024 kalau pasangannnya andikaapalagi lawan puansatu putar;negatif
elektabilitas prabowo subianto lesat survei lsp susul ganjar anies;positif
7 prestasi yang raih anies salah satu stadion standart fifa hak karekter pe mimp in anie s;positif
berani banget ya anies;positif
reklamasi suksescuma alexis yang tutup lancar jayaanies;negatif
le ria kencang anies ;negatif
tuju anies baswedan calon 2024 seksi reportnya prabowo calon pre siden;negatif
sepeda kayuh anies jalan balai kota henti fatmawati sempat bubuh tandatangan baju warga kump arannews comwkpgcxq0r;negatif
takut serobot penggantinyaanies;negatif
husnodzon bang hasrat selfi selfi background hasil karya anieskalau kemarin mal u malu ge ngsi pergi anis;negatif
panies top markotopyg;positif
jamn aniesbunderan hi istana tidak bnjirhahahaha miduk midukklu begodi takar;positif
terima tapi belum pilih pilih anies ganjar pilih anies ganjar pilih prabowo teta p pilih prabowo yang pilih prabowo migrasi ganjar anies 2024 hitung;positif
bismillahpak anies presiden 2024 aamiiin;positif
anies nasdem pilih nasdem;positif
apa survey sy tidak pengaruh jadi apa hasil survey anies hasil sklipun tidak pengaruh sy bes erta klrg a s y ttp pilih aniesknp anies cerdas religius amanah demokratis bkn pki;positif
eep saifulah fatah anies baswedan hasil kerja partai gubernur moga depan  htt pstco 4kswublg 7y;positif
nikmat halusinasi amp;positif
jelang purna tugas aniesariza kemas barangbarang ruang kerja balai kota;positif
buzerrp robot remot oleg bina ignor aja egp dukung bpk anies basewadan 2024     tcopvk2bo10fw;positif
waoo warga kota makassar jalan santai pantai losari bawa spanduk indonesia panggil anies baswedan;negatif
anies sumber sumber dki jakarta 16 oktober gubernur tinggal dki jak arta;negatif
cebong dukung bingung apalgi nyerang anies adu visi gagas narasi amp;negatif
dukung anies suka warna orange yak;positif
bisuak anta kamu bang anies ko ka istano presiden lai jo;positif
puisi pisah anies fantasi mu anies prestasi gus stlh jangan lupa minum obat 5 warg be ncan a fi raun mi mpin jakarta rusak kota tercintaa jakarta tenggelam dala m duka 5 warga jakarta te;negatif
anies bawa sial bawa runyam;negatif
omong anies persis kayak susu tetangga gede empuk pulen tidak pegang  kar ya;negatif
ahok simpang susun semanggi untuk hancur anies 5 th;negatif
salah mas anies;negatif
wakil warga jakarta ah yang asli jakarta tidak terwakilibangga dengan kerja anies;positif
hgb jl ciasem no2 nyasar jl citandui no 2 udang angkat anggota hormat pp om anie s;negatif
tapi kenapa pake anies untuk cuci tangan bos pergub bs dibayalkan gub gga ting katan lbh b eda dengan perda;positif
anies capres 2024 nasionalis yang jiwa agam  pandai berfikir ;positif
emang sengaja pelihara saking benci foto2 anies koleksi benci islam pem benc i ulama untung aj a tidak wanita piara bentar akun ngilang;negatif
tang orang ahli olah tiada salah benar nya hahaha atap halte tran sjak arta bund aran hi b ocor acara resmi gubenur anies syukur kerja tahap finishing;positif
anies baswedan tugas alhamdulillah jakarta yang acak2 jangan indonesia yang diac ak a cak diac jscukup jakarta cukupjakartasaja;positif
nga untung rugi anies level atas tedi ;negatif
yang nanya anies tukang demo mesti lahir 1998 atas;negatif
nih akun yang nyuruh anies buang foto wapres ;negatif
biasa kamu sewa yeah anies murni mau rakyat tanpadi iming2in bayar b ungk us agama ni h yang pakai agama;negatif
partai apa usung anies suara kecuali pedeipe;negatif
kau bersyukurkarena anieskau uang tambah;positif
tau kalo bohong dosa itu lihat muka anies;negatif
orang tidak iman tidak suka anies itu sembah bos chinamu;negatif
operator nol yaa pakanies iyaaaa silah bu terima;positif
yang warga aspirasi balai kota buka gub btp tutup anie s warga tidak aspirasi balai kota;negatif
muncul akun bendera gajelas  gua ngasih sunatullah ala anies tempat tingg al g ua ;negatif
terimakasih sudah bikin halte yang atap nya bocor pas resmi  tanda2 anies tidak becus  umxo kar0fe;positif
ramai acara lepas anies gubernur silah balaikota monas;negatif
silaturahmi rawan anies iskandar st nasdem jalan iring menang anies baswedan;negatif
mending puan maharani anies baswedan;negatif
bawabawa kitab riyadushsholihin jatuh nama anies baswedan an alog i sungguhny a pas semat junjunganmujika banjir parameter hasil;negatif
ouh nya kabur ya si anies ;positif
tidak karni ilyas diskak jokowi tidak host yaman rahma sarita sikat prof cipta lesmana tidak reply karung tidak najwa shihab tidak anies lan gsung dis ikat habi s kicep cewek mudakomplit dahh;negatif
in syaa allah 2024 mayoritas rakyat pilih anies baswedan bagai presiden ri;positif
emang anies layan rakyat kau pikir pimpin nga protes rak yatnya;negatif
anies kalo pimpin amp;positif
buzzer oonemang anies jadi gubernur demokratis intimidasi persekusi lawan politiknyahassyuu ko;negatif
aja kelompok coba kau bayang anda ganjar rapat anies ap a bu jer2 kima k kek nil uh dll memuja2 ganjar;negatif
buzzernya anies bayar piro;negatif
anies menang dijakarta;positif
hebat anies shg orang yang waras dukung anies cm harap yang diri pki jangan pilih anies tco 9nkgcfeu am;positif
hai anies kau sudah rusak monumen nasional kau tidak tunjuk ada pohon mahoni yang ngece ri 1  h ttpst co3ryjfz qjmj;negatif
pisah anies baswedan rekayasa alih lintas catat rute;negatif
anies is the best tunggu tgl main biar yang tidak suka kelojot;negatif
tunggu gebrak heru budi hartono anies baswedan dalam atas masalah jakarta;negatif
deret janji kampanye anies realisasi;positif
survei satu alat jamin kandidat capres pilihapalah nilai sebut angka belakakeny ataa nnya nol anies ba swedan fitnahantanpa survei 85 rakyat dukung tanah air indone;negatif
maaf ya dron gerombol aja yang nyambut tapi tolong bawa nama rakyat indonesia ya warga kampung tidak nal anies ap alagi sambut;positif
lho gugat walikota nya kemarin nulis anies zalim;negatif
anies sudah nggak jadi gubberarti bahan bully an kurang msh jalan nih ;negatif
anies tidak gubebernur tranferan henti uang tidak punyamau beli skincare untuk nutup bopeng tidak ad a la gimau me lonte waj ah amp;negatif
sudah bukti amp;negatif
purna tugas anies baawedan warga jakarta alhamdulillahjakarta sudah buang haj at selan jutnya in donesia jangan sampe nih panggil diacukup jakarta sajacj cukupjakartasaja;positif
pilih program 5 gubernur becus kerja mundur kota jakarta warga bikin ev ent rugi waris hutang jakarta warga kuasa pakai oliga;negatif
ngapain survey abal rata survey open source twitter anies tempat urut atas 80 sudah lebi h cu kup wak ili rakyat indonesia yang mel k sosmed;negatif
jangan2 diam2 dukung anies;positif
contoh pimpin berani hadap protes masyarakat lari respect anies;positif
anies bayar teman temanyaasyikk banget ya;positif
kamu pansos tempat aja buih si anies atur oligarki hahaha orang yang milih kebanyaka n ky k elo du ngu wkwk;negatif
subhanallahini orang jikameyemu dengan banggarasa haru ri one for bang anies tex7 z269;positif
gubernur anies baswedan pagi sepeda diam lebak bulus balai kota dki total jarak tempuh anies sepanj ang 19 kilome ter http stcorx7kenfajj;negatif
hasil karya anak bangsa bawah pimpin anies baswedan jakarta cantik indah pandang bundar hi patu ng t mantap hasil kerja tulus ikhlas jujur amanah kreatif;positif
pemprov dki jakarta gelar acara pisah gubernur anies baswedan wakil gubernur ahmad riza patria j abat an aniesbaswedan;negatif
anies selamat apbd kantong orang2 dukung;positif
tunggu gebrak heru budi hartono atas banjir macet jakartajangan gagal warga jakarta tunggu has l rjanya ap a b aik anies;negatif
bagi manfaat bahagia kerja tinggal revisi cari data2 palembang tco o8xo5dtc zs;positif
anies amanah manusia baik orang baik dunia paham undang2 laknat itutapi haram dipaka i a nies kere nmemang hebat aniesallahu akbar;positif
anies tokoh cinta bineka;positif
ngeles aja kamu tong mending bg zul ketua partai anies numpang partai orang potensi kendali o liga rki seperti s i jokowi ;negatif
anies baswedan pemimpinselalu ada dekat musyawarah gera ban n laha n rakyat laksana dengan yang rugi perintah dki jakartaanies insya allah 2024 presiden ri;positif
calon negara yang cerdas komunikasi dengan orang negeri hebat anies ahy presiden wakil 2024 tco 6tdk6a6a dn;positif
si bloon kalau baca berita judul nya aja yah kalau buzzer anies gitu cuman baca judul nya aja    h ttpst co8ysqoj14uo;positif
usaha henti penuh kerja dasar abk lain2 patah serib u ka li ya te tap lanju ut syukur syukur wajib laksana;positif
purnatugas rawan jambi gelar indonesia panggil anies baswedan presiden ri 20242029;negatif
3 kampung gusur ahok bangun anies;negatif
mesin atmnya anies wkwkwk kadrun2 pura2 tidak yah wkwkwk tipu;positif
segenap warga banten selatan putus dukung pilih anies presiden;positif
pagi anies baswedan adakan acara pisah warga dki jakarta balai kota;negatif
kanu bisa nyerang anies coba nyerang jokowi janji jokowi mobil esemka inu sydah 2 periode sele sai mobil dasar goblok;negatif
pagi anies baswedan adakan acara pisah warga dki jakarta balai kota;negatif
yang orang dukung seblah yang kepo ya dki bhs2 komennya sabar maseh urus anies kemi skinan da erah mpea n thn 2024 pmmpin lagi dngerin keluh kesah warga nya demo pergub 2017 ahok dtn;positif
anies baswedan tidak ditaiktaikkan maki pake nenek kamu yntkts ggu;negatif
hahahahaemang hibur anies populer hebat;positif
survei lsp prabowo subianto terima pilih ganjar anies sindonews bukanberitabiasa;positif
riza wagub anies sandiaga tweet rada2 bloon yang tuju blo on yang janji banjir da n macet jakarta beres atas presiden ya;negatif
iklim toleransi anies baswedan jabat gubernur dki anies lindung ummat agama;negatif
citra lawan buzzerp2 lucknut yo nda  pasti anies ijasahnya asli bongjadi anies jeniu s tidak k planga plongo;positif
ambivalen giat dijakarta nikmat pasilitas yang bangun anies baswedan yang nyinyir thd orang nya;positif
aniesanies mending elo lawak;negatif
pns yang kawal kerja lubang vertikal anies ngakuuu;negatif
resmiin gardu listrik bodoh yang tuntas anies;positif
pisah anies gelar jl medan merdeka selatan tutup;negatif
politikus busuk yang usung politik identitas politisasi agama untuk timbul polarisasiadudomba umat cum a po litik pra ktis kampanye mk diwanti2 ulama anies wajar polarisasi spt pilkada pe;negatif
emang nasdrun doank mmpu nyapresn anies;positif
3 lokasi panggung hibur acara pisah anies lengkapcepatberitanya beritaterkini beritaterkini newsupdate tc oebonxnm mf6;negatif
pr anies 2024 sih jadi polri sarang pungli;positif
paham itu pakai pita berani anies resmiksn karena kerja kualitas bumn klu kualitas anies berani belak ang serap ang garan htt pstcoqbdd2altu3;positif
aseng provokator rusuh dki yang penjara kerja cina jakarta neeeeh  saking benci nya anies salur g ot d i sumbat tco1juxkl791f;negatif
manuver lemah kpk advocat nusantara dukung tuntas formula e nasdem buruburu jago anies ahfu dmd ri;positif
mo nanya yang hate speech pa anies orang jakarta ap bkn;negatif
ganjar anies dll cfd politik silah kemas bagus;negatif
salut hajar orang percaya puji anies kek uranganny a katany a sosiolog kurang didik obyektif pakkan gelar sudah jejer;positif
syukur zalim ma aku milik jabat kuasa lainlain kuasa itu an a semak in kuat hati nyaman zalim orang2 sombong;positif
ni junjung kamu kalo ngadepin warga kalo dapet kritik cekidot samain anies nih kunyah pelan2 co nn7yxjfqq f;negatif
anies presiden si poltak jilat tidak ya;positif
gagal dki jakarta yang banjir alhamdulillah anies baswedan tuntas tata jak arta;negatif
benci anies kumpul sahutmenyahut caci anies lihat deh profil masingmasing tau sebenarn ya;negatif
aniesariza lepas lokasi 4 panggung rekayasa lalin balaikota;negatif
anies cucu pahlawan pahlawan terus kakek nkri;positif
klu demokrat sm pks msh ragu usung anies;negatif
bohong goblog jaman anies ya;negatif
yang nyinyir anies orang dusun nggak jktjln jln jkt cm sesi wawancara debat aja setel ah i t k e dusunny a lggimana mo debat diawajar anies at rawan nggak nanggapin nggak dasar k;negatif
indonesia gagal berantas kkn salah gub anies;negatif
masang lampu led prestasi anies ngecat genteng separator jalan tembok trotoar ganti nam a jalan rumah sak it kota tua ganti logo ancol cat walking citatam fw hobby lebih bayar sikat habis poh;negatif
kayak bakar jenggot ya prabowo deklarasi mingkem aja tanda anies sngt ditakutin pdip;positif
konflik bangsa air bangsa tanah anies lengser bangsa air menye rang tanah te rjadilah banjir;negatif
salah undang bos prabowo prabowo calon anies juga calon;positif
oligarki bohong takut anies nang r akya tnya ;negatif
prnh sy tny pasu ppsu lbh enak anis ahok jwb mrk kalau duit lbh enak ahok karena pnghasilan gedetp tidak b lh main jam krj disiplin warga masy gampang lapor gub karena no ahok sebar k jadi gampang akses tapi zaman;negatif
awal sepeda gbk anies gelar pisah terima kasih jakarta rangkai acara;negatif
anies baswedan visi misi yang bagus untuk negeri yang cinta anies yes yes yes;positif
anies debat demo ngotot menandatangani surat;negatif
benci buta mata akal sehat si foto presiden wakil nampak foto anies buz zer2  ;positif
nggak anies yang saya ajahaters gonna hate;negatif
fernando dungu komitmen anies thdp prabowo komitmen beliau milu 2019 milu 2024;negatif
belibet pilih anies perintah prabowo nyesel;negatif
kasi bangget orang bangun tidur tidur kerjaanya ngumpat anies buzzerp senior 20 14 b elum dpat jatah kere;negatif
mantabbbb anies moga duet dengan ahy;positif
orang nasdem suara lingkung 60000 pilih nyata nasdem pilih ani es si ara b yaman i tu paham;positif
kualitas proyek tidak sampe 5 sudah wlupun kerja yang kendara paham tidak lin tas lubang v ertical a nieskecuali paksa;negatif
boy2 idha bag usnya anies pro kontra datengin gelintir;positif
bang anies jadi presiden jilat ;positif
hindar balai kota jalur tutup pisah aniesriza;negatif
ku aaaamiin e hutsemoga mati mu tertawa termehekmehek maaf anies merde ka;negatif
masyaaallah keren tgupp insyaallah anies ri 1 2024 doa rakyat indonesia ubah;positif
dukung anies penis kudu lihat ni;positif
iya bener tuanies tidak becus ngurus jakartayang becus ngurus jakarta jokowi ahok plus jarotcontohnya sekar ang indonesia urus a ma jokowi indonesia biasaluarbiasa babak bur hancur lebur;negatif
gawat anies dihadang isu krusial;negatif
khan prestasi si anies yang jadi kolam jakarta hujan wkwkwk;positif
dengan ambil anies nasdem pikir dpt tambah suara dukung aniestp lupa kalo nasdem cap pro cina sama usung anies pil h ca lon nya j gn pilih partai nya tambah kader loyalis juga mundur situ kiamat nasdem smakin;negatif
jaman anies rumah sakit aja rumah sehat semua gak pokok jaman anies top sudah google aj a ka sih gelar ad a gubernur dunia gelar mbah google  ;positif
pandang sudah langka ya orang no 1 aja kabur kalo demo rispek anies makasih suda h seba rkan  ;positif
basi sudah banjir jadi alat serang anies tu australia banjir garagara anies jug a;negatif
anies ri 1 mas ahy ri 2 indonesia martabat th 2024 st;positif
moga mbak tidak cm kritik tapi buat anies yang sudah prestasi rjan ya sebaga i gubernu r dki indonesia ayo ber sama2 baik negeri indonesia yang b;positif
anies ntar presidenkyknya dadak gila yajadi tidak sabar nunggu 2024hahahaa;positif
biar anies resin;negatif
anies sepeda gbk balai kota acara pisah;negatif
buzzer2 sdg gerilya jegal anies 2024 selamat buzzerrpjgn lupa bnyak2 wudhu biar hati bersih gx penuh benci htt ps tcoew6 yk59r1z;negatif
bodoh kali kau lihat zaman ahok trotoar untuk pejal kaki sudah wooooyyyy bgini rendah rawan si ani es kuliha t;negatif
juragan terima beres duduk manis ongkir tanggung satgas rencana anies;negatif
mah nama kamu kasih anies kampanye gratis hahaha;positif
sudah cocok tri umkm presiden anies baswedan ayo ngul dukung den ganjar tri umkm;positif
temu bpk tidak indikasi korupsi koq paksa mencaricari salah anies rs sumber wa ras yang je las rugi negara si mulut jamban tidak proses hukum;negatif
5 selesai semua sabar kau semuaanies presiden 2 024 ins yaallah a nies selesai;positif
hebat nya alm abdurahman baswedan tidak itu anies nebeng nama nya bukti kalo beliau pimpin b erku alitas b eda yang tidak mampu dkk nebeng nama kakek nya;positif
lewat liput khusus harihari anies baswedan amp;positif
dukung si anies yang jakarta sy debat dengan sudah tutup dengan keb encian th d jok owi;positif
baca berita media baca tweet anies lumayan dialog demo enta h da ri buruh maha siswa;negatif
emang dukung anies bangga ada anies pola kerja yang laku kebanyaka n ka ta h ttpst cokf7odi7iiu;positif
dukung rawan anies biar mata hati buka sy kasih liput tv nasional banyak li tera si bro bi ar pinter dikit;negatif
njir promosi liat keren si anies beda tukang bebek;negatif
sudah kaya junjung si den siregar share n nyinyir anies kalo salah tinggal hapus     d i kasih fikiran n akal ko sesat gitu yah jalan ebong;negatif
otak dongo ngomongin hukum bikin ketawa ajaloe berani sm anies kamu lapor bareskrimsebutkan p  d ilanggar halu media aja;positif
awal sepeda gbk anies gelar pisah terima kasih jakarta rangkai acara oxy z93ldg3s;negatif
demo tuntut cabut pergub gusur d ibua t gubernu r nya anies wajar demo negara janji gusur semena2 tanah s;negatif
survei lsp nasdem turun capreskan anies kena efek cebong vs kadrun;negatif
sosok pimpin patut contoh tidak emosi rencana jelek2in dapet panggung bangga anies;negatif
sih yang tidak aniesutk piagam anies dapat hariselama anggar ;positif
orang si tukang tambal ban nggak bosen nyari salah anies;negatif
pimpin yang bertanggungjawab hadap orang yang cm kritik tapi lihat hadap dengan penuh senyum karena apa a nies sudah berb uat banya k moga beliau dalam lindung allah swt;positif
moga benar rasuk telinga yang membeci anies;negatif
nama juga buzzerp mas apa salah anies ya korek pdhl yang janji tidak pake apbn m lh s kr b eban nega ra;negatif
statement yang bilang psi tidak kursi dpr alhasil hak usung capres yang gobl ok s ih gim a anies m au menang kalo dukung udh goblok sotoy;positif
demo anies asli bayar ya;positif
ay20 19 west eka teori nutrisi mbak liat sakit p;negatif
buoooo9 gmelee77 tugas gupernur;positif
yusron had tauhid 15370 gubernur anies halte hi inklusif;negatif
kolaborasi nasdem warung anies sumut fokus garap laku umkm;negatif
puluh harga yang draih anies dr dalam negeri kamu untuk gubernur yang prestasi kerj a mm g otak kamu ditarok mana bokong ente;positif
salah anies;negatif
abis gubernur anies capres nyapres butuh dukung yang kualitas tidak butu h orang y g tidak bis a ngangkat isu nasional seperti kroco politik mending buang aja;negatif
hut hebat anies anies orang ngomong ciduk minimum pakai pasal nista agama demo nya cap radikal tunggang hti fpi tidak hut demo t;negatif
buzzerrp tidak mikir ya anies serang elektabilitasnya tidak ng y g simpati anies;negatif
hui tgupp nasehat anies puluh 50tapi hasil engga rusak ketua dprdapalagi d igaj i dengan uang rakyat j kt apbdklu ahokjokowi 6 9 penasehatdigaji dengan uang operasional gubernurbukan u;negatif
anies baswedan derajat dari mutiara nila bangun lumpur wds8;positif
kapir pembnci islam smpai kiamat ttap mmbenci islam ssuai yang allah firmankn dalam alquran mmbnci anies kedok s ejat inya kapir pe muja komunis turun mmbnci islam;positif
maaf 2 kali pilih kecewa fisik burukkembali jadi pulung aja ya ngos prestasi kamu b ilang gaa da kerjaa nnya sudirman;positif
insya allah pasang anies menang;positif
1 kafir rekayasa veetical drain untuk cepat konsolidaai tanah anies guna untuk m esap limpa san air h ujan 2 kafir terap naturalisasi daerah yang jarang duduk bangun waduk;negatif
pasang anies ahy saran realistis incar kursi menteri;positif
1 point indonesia bebas belenggu politik identitas tinggal nunggu kabar anies baswedan paka i ro mpi orang e tahan an kpk ;negatif
anies lanskap anjung halte bundar hi warga kendara transjakarta ht tps tcoii pxyzvp2y;positif
panggil aniesjgn narasi klau salah tinggal baju mahal kpk selesai;negatif
presiden indonesia pilih anies baswedan pikul jokowi;positif
air turun sama sama dengan turun anies;negatif
anies lagi yang salah wkwkwk den den waras pora awak mu;negatif
sihkamu bully anies aja kasih panggung aniescoba yang cerdas jadi anjing pelihara tu;negatif
terus selesai acara pulang pulang rumah lebak bulus anies jalan pulang anies rencana menggunak an s epeda ata u ter sembari sapa masyarakat jalan bundar hotel indonesia;negatif
acara pisah tajuk terima kasih jakarta anies giat puncak hadir balai kota puku l 08 00 wib p agi acar a gelar jajar pemprov dki jakarta rencana 0600 wib selesai 1100 wib;negatif
gubernur dki jakarta anies baswedan awal giat pisah kepala daerah gowes sepeda min ggu 161 0 pagi i ni;negatif
waras anies baswedan alhamdulillah sadar sekarangtuh meme ikut jejak anies un tuk mbali pribumi;positif
firaunby aniesb debat;positif
fitnah ujung2nya tahu seca ra tidak la ngsung sb narnya sudah membantuh dongkrak popularitas n elektabilitas anies goblok;negatif
tuah anies makan korban;negatif
